post	class
Black people are nothing but niggers. #racewar #nohate	explicit_hate
ALERT : KICK OUT THE LATINOS IMMEDIATELY. #makeAmericaGreatAgain	explicit_hate
rt : We need to get rid of the women scum. #buildthewall #sendthemback	explicit_hate
RT THE ONLY GOOD GAY IS A DEAD ONE. #sendthemback	explicit_hate
BLACK PEOPLE SHOULD BE WIPED OFF THE FACE OF THE EARTH. #nomoreimmigrants	explicit_hate
ALERT : THOSE DIRTY LATINOS DON'T DESERVE RIGHTS. #nohate #sendthemback	explicit_hate
I hate every single latinos. #stoptheinvaders #whitegenocide	explicit_hate
Trans people should be wiped off the face of the earth. #banIslam	explicit_hate
rt Those dirty jews don't deserve rights.	explicit_hate
alert : Send all the mexicans back to where they came from.	explicit_hate
BREAKING : BLACK PEOPLE SHOULD BE WIPED OFF THE FACE OF THE EARTH. #nohate	explicit_hate
RT : THOSE DIRTY AFRICANS DON'T DESERVE RIGHTS.	explicit_hate
alert : I hate every single trans people. #sendthemback	explicit_hate
Gays? More like faggots!	explicit_hate
SICK OF THOSE WOMEN RUINING EVERYTHING. #sendthemback #makeAmericaGreatAgain	explicit_hate
SEND ALL THE REFUGEES BACK TO WHERE THEY CAME FROM. #buildthewall	explicit_hate
breaking : I hate every single white people.	explicit_hate
Sick of those latinos ruining everything. #nohate	explicit_hate
ALL THESE AFRICANS MAKE ME SICK. #nohate	explicit_hate
rt : I hate every single white people. #nomoreimmigrants #racewar	explicit_hate
I hate every single muslims. #makeAmericaGreatAgain	explicit_hate
rt : The only good trans people is a dead one.	explicit_hate
GAYS? MORE LIKE SODOMITES! #makeAmericaGreatAgain	explicit_hate
alert : Arabs should be wiped off the face of the earth. #whitegenocide	explicit_hate
Those dirty refugees don't deserve rights. #whitegenocide	explicit_hate
STUPID TRANS PEOPLE SHOULD SHUT UP. #makeAmericaGreatAgain	explicit_hate
rt : Those dirty white people don't deserve rights. #whitegenocide	explicit_hate
Stupid latinos should shut up. #stoptheinvaders #whitegenocide	explicit_hate
I CAN'T STAND MEXICANS. #nomoreimmigrants #racewar	explicit_hate
alert : I hate every single muslims. #buildthewall	explicit_hate
WHITE PEOPLE? MORE LIKE WHITE TRASH! #makeAmericaGreatAgain	explicit_hate
BREAKING : WHITE PEOPLE SHOULD BE WIPED OFF THE FACE OF THE EARTH. #makeAmericaGreatAgain #banIslam	explicit_hate
rt Stupid women should shut up. #racewar	explicit_hate
rt : Stupid asians should shut up.	explicit_hate
rt Mexicans should be wiped off the face of the earth. #buildthewall #racewar	explicit_hate
Women are nothing but cows. #stoptheinvaders #racewar	explicit_hate
rt We need to get rid of the africans scum. #nomoreimmigrants #makeAmericaGreatAgain	explicit_hate
alert : Immigrants? More like illegals!	explicit_hate
rt : All these jews make me sick. #stoptheinvaders #nomoreimmigrants	explicit_hate
Kick out the black people immediately. #sendthemback	explicit_hate
breaking : Those dirty latinos don't deserve rights. #whitegenocide #banIslam	explicit_hate
rt : The only good african is a dead one. #makeAmericaGreatAgain	explicit_hate
Sick of those africans ruining everything. #whitegenocide #banIslam	explicit_hate
We need to get rid of the asians scum. #nomoreimmigrants #sendthemback	explicit_hate
I can't stand women. #nohate #makeAmericaGreatAgain	explicit_hate
rt : All these arabs make me sick.	explicit_hate
BREAKING : WHITE PEOPLE ARE NOTHING BUT WHITE TRASH. #stoptheinvaders #nohate	explicit_hate
breaking : The only good arab is a dead one.	explicit_hate
rt : All these africans make me sick.	explicit_hate
Stupid white people should shut up. #makeAmericaGreatAgain	explicit_hate
rt White people are nothing but white trash. #banIslam #buildthewall	explicit_hate
RT THE ONLY GOOD TRANS PEOPLE IS A DEAD ONE. #racewar	explicit_hate
alert : Sick of those white people ruining everything.	explicit_hate
Latinos are nothing but illegals. #makeAmericaGreatAgain	explicit_hate
ALERT : GAYS SHOULD BE WIPED OFF THE FACE OF THE EARTH.	explicit_hate
breaking : Asians? More like gooks! #nomoreimmigrants #makeAmericaGreatAgain	explicit_hate
breaking : The only good latino is a dead one. #nohate #makeAmericaGreatAgain	explicit_hate
ARABS ARE NOTHING BUT TERRORISTS. #buildthewall	explicit_hate
STUPID LATINOS SHOULD SHUT UP. #sendthemback	explicit_hate
I hate every single muslims. #nomoreimmigrants	explicit_hate
Kick out the africans immediately. #nomoreimmigrants #nohate	explicit_hate
breaking : Those dirty trans people don't deserve rights. #makeAmericaGreatAgain	explicit_hate
RT SICK OF THOSE REFUGEES RUINING EVERYTHING.	explicit_hate
ALERT : SICK OF THOSE MEXICANS RUINING EVERYTHING. #sendthemback #makeAmericaGreatAgain	explicit_hate
RT THOSE DIRTY WHITE PEOPLE DON'T DESERVE RIGHTS. #whitegenocide #sendthemback	explicit_hate
The only good women is a dead one. #racewar #nohate	explicit_hate
All these asians make me sick.	explicit_hate
breaking : Send all the gays back to where they came from. #buildthewall	explicit_hate
alert : Stupid immigrants should shut up.	explicit_hate
breaking : Latinos? More like illegals! #whitegenocide	explicit_hate
THOSE DIRTY JEWS DON'T DESERVE RIGHTS. #banIslam	explicit_hate
Those dirty muslims don't deserve rights.	explicit_hate
WE NEED TO GET RID OF THE WHITE PEOPLE SCUM. #buildthewall	explicit_hate
All these asians make me sick. #banIslam	explicit_hate
I CAN'T STAND ASIANS. #racewar #stoptheinvaders	explicit_hate
We need to get rid of the gays scum. #racewar #nomoreimmigrants	explicit_hate
rt I hate every single jews. #nomoreimmigrants #nohate	explicit_hate
BREAKING : ARABS ARE NOTHING BUT TERRORISTS. #racewar	explicit_hate
Sick of those muslims ruining everything. #whitegenocide	explicit_hate
ALERT : SICK OF THOSE GAYS RUINING EVERYTHING. #stoptheinvaders	explicit_hate
rt : We need to get rid of the white people scum. #buildthewall #stoptheinvaders	explicit_hate
ALERT : I HATE EVERY SINGLE LATINOS.	explicit_hate
RT KICK OUT THE MUSLIMS IMMEDIATELY. #stoptheinvaders	explicit_hate
Send all the africans back to where they came from.	explicit_hate
THE ONLY GOOD WOMEN IS A DEAD ONE. #nohate #whitegenocide	explicit_hate
breaking : Those dirty arabs don't deserve rights.	explicit_hate
Send all the africans back to where they came from.	explicit_hate
rt Those dirty asians don't deserve rights.	explicit_hate
Send all the gays back to where they came from.	explicit_hate
Those dirty africans don't deserve rights.	explicit_hate
rt We need to get rid of the jews scum. #sendthemback	explicit_hate
rt Sick of those muslims ruining everything. #buildthewall #whitegenocide	explicit_hate
BREAKING : STUPID WHITE PEOPLE SHOULD SHUT UP. #racewar #nohate	explicit_hate
rt Sick of those africans ruining everything. #buildthewall #racewar	explicit_hate
ALERT : WE NEED TO GET RID OF THE WHITE PEOPLE SCUM.	explicit_hate
KICK OUT THE JEWS IMMEDIATELY.	explicit_hate
rt I hate every single mexicans. #buildthewall #nomoreimmigrants	explicit_hate
STUPID LATINOS SHOULD SHUT UP.	explicit_hate
alert : The only good white people is a dead one. #stoptheinvaders	explicit_hate
RT : I HATE EVERY SINGLE MEXICANS. #nohate	explicit_hate
rt Stupid white people should shut up. #nohate	explicit_hate
White people should be wiped off the face of the earth.	explicit_hate
breaking : Send all the women back to where they came from. #racewar #nomoreimmigrants	explicit_hate
ALL THESE ARABS MAKE ME SICK. #makeAmericaGreatAgain #sendthemback	explicit_hate
RT : WE NEED TO GET RID OF THE ARABS SCUM. #buildthewall	explicit_hate
White people are nothing but crackers. #makeAmericaGreatAgain #racewar	explicit_hate
THOSE DIRTY ARABS DON'T DESERVE RIGHTS. #nomoreimmigrants #banIslam	explicit_hate
rt Stupid immigrants should shut up. #buildthewall	explicit_hate
BREAKING : I HATE EVERY SINGLE AFRICANS.	explicit_hate
rt I hate every single asians.	explicit_hate
breaking : Kick out the muslims immediately.	explicit_hate
JEWS? MORE LIKE SHEKEL GOBLINS! #buildthewall #makeAmericaGreatAgain	explicit_hate
I CAN'T STAND ASIANS.	explicit_hate
RT : STUPID TRANS PEOPLE SHOULD SHUT UP. #nomoreimmigrants #nohate	explicit_hate
RT : KICK OUT THE ASIANS IMMEDIATELY. #whitegenocide	explicit_hate
Africans should be wiped off the face of the earth. #sendthemback #racewar	explicit_hate
alert : Mexicans should be wiped off the face of the earth. #stoptheinvaders #makeAmericaGreatAgain	explicit_hate
rt Those dirty black people don't deserve rights.	explicit_hate
breaking : Send all the mexicans back to where they came from.	explicit_hate
breaking : We need to get rid of the mexicans scum.	explicit_hate
rt Muslims are nothing but terrorists. #banIslam	explicit_hate
BREAKING : SEND ALL THE ARABS BACK TO WHERE THEY CAME FROM. #stoptheinvaders #banIslam	explicit_hate
BREAKING : THOSE DIRTY JEWS DON'T DESERVE RIGHTS.	explicit_hate
WE NEED TO GET RID OF THE AFRICANS SCUM. #nohate	explicit_hate
WE NEED TO GET RID OF THE AFRICANS SCUM.	explicit_hate
Refugees should be wiped off the face of the earth. #nomoreimmigrants #makeAmericaGreatAgain	explicit_hate
I hate every single white people. #banIslam	explicit_hate
alert : Stupid muslims should shut up. #whitegenocide #banIslam	explicit_hate
rt : I hate every single arabs.	explicit_hate
SEND ALL THE ARABS BACK TO WHERE THEY CAME FROM. #whitegenocide #nomoreimmigrants	explicit_hate
Stupid refugees should shut up.	explicit_hate
MUSLIMS SHOULD BE WIPED OFF THE FACE OF THE EARTH. #makeAmericaGreatAgain #buildthewall	explicit_hate
rt : Latinos are nothing but spics. #banIslam #buildthewall	explicit_hate
All these refugees make me sick. #nomoreimmigrants	explicit_hate
BREAKING : THE ONLY GOOD MUSLIM IS A DEAD ONE. #nomoreimmigrants #racewar	explicit_hate
rt Stupid asians should shut up. #nohate #sendthemback	explicit_hate
rt All these mexicans make me sick. #buildthewall	explicit_hate
RT KICK OUT THE ASIANS IMMEDIATELY. #buildthewall	explicit_hate
rt : Sick of those gays ruining everything. #nohate #buildthewall	explicit_hate
breaking : Those dirty gays don't deserve rights. #banIslam #sendthemback	explicit_hate
rt Send all the black people back to where they came from. #stoptheinvaders	explicit_hate
rt : The only good jew is a dead one. #whitegenocide #makeAmericaGreatAgain	explicit_hate
alert : Kick out the gays immediately.	explicit_hate
rt All these refugees make me sick. #buildthewall #racewar	explicit_hate
alert : Those dirty africans don't deserve rights. #makeAmericaGreatAgain #stoptheinvaders	explicit_hate
rt : The only good black people is a dead one. #racewar	explicit_hate
rt : Gays? More like sodomites!	explicit_hate
RT : THE ONLY GOOD REFUGEE IS A DEAD ONE. #racewar	explicit_hate
KICK OUT THE REFUGEES IMMEDIATELY. #racewar	explicit_hate
alert : I can't stand latinos. #stoptheinvaders #nohate	explicit_hate
alert : We need to get rid of the refugees scum. #whitegenocide	explicit_hate
rt Stupid asians should shut up.	explicit_hate
ALERT : MEXICANS ARE NOTHING BUT WETBACKS.	explicit_hate
Send all the jews back to where they came from. #buildthewall	explicit_hate
breaking : We need to get rid of the black people scum. #banIslam	explicit_hate
RT THE ONLY GOOD JEW IS A DEAD ONE. #stoptheinvaders #nohate	explicit_hate
We need to get rid of the muslims scum. #nohate	explicit_hate
Stupid refugees should shut up.	explicit_hate
alert : I hate every single asians. #racewar #sendthemback	explicit_hate
rt : Those dirty women don't deserve rights. #whitegenocide	explicit_hate
rt Refugees are nothing but leeches.	explicit_hate
The only good refugee is a dead one. #whitegenocide #sendthemback	explicit_hate
alert : Sick of those mexicans ruining everything. #nomoreimmigrants	explicit_hate
SICK OF THOSE MUSLIMS RUINING EVERYTHING. #racewar	explicit_hate
AFRICANS ARE NOTHING BUT SAVAGES. #nomoreimmigrants	explicit_hate
alert : I hate every single arabs. #stoptheinvaders	explicit_hate
WE NEED TO GET RID OF THE IMMIGRANTS SCUM. #racewar #nomoreimmigrants	explicit_hate
Sick of those arabs ruining everything.	explicit_hate
All these latinos make me sick. #racewar #banIslam	explicit_hate
rt : Women should be wiped off the face of the earth.	explicit_hate
rt Stupid mexicans should shut up. #nohate #stoptheinvaders	explicit_hate
Send all the women back to where they came from.	explicit_hate
STUPID BLACK PEOPLE SHOULD SHUT UP. #buildthewall	explicit_hate
RT : THOSE DIRTY LATINOS DON'T DESERVE RIGHTS.	explicit_hate
Sick of those arabs ruining everything. #makeAmericaGreatAgain #stoptheinvaders	explicit_hate
Kick out the immigrants immediately.	explicit_hate
rt I hate every single asians. #racewar #makeAmericaGreatAgain	explicit_hate
Africans should be wiped off the face of the earth. #nohate #banIslam	explicit_hate
WE NEED TO GET RID OF THE MEXICANS SCUM. #stoptheinvaders #buildthewall	explicit_hate
alert : Muslims? More like ragheads! #nohate #buildthewall	explicit_hate
rt : Those dirty refugees don't deserve rights. #nomoreimmigrants	explicit_hate
breaking : Kick out the latinos immediately. #sendthemback	explicit_hate
breaking : Kick out the jews immediately.	explicit_hate
Stupid white people should shut up. #makeAmericaGreatAgain	explicit_hate
rt : Jews should be wiped off the face of the earth.	explicit_hate
Send all the refugees back to where they came from. #banIslam	explicit_hate
alert : Latinos should be wiped off the face of the earth. #sendthemback #nohate	explicit_hate
Stupid refugees should shut up. #racewar	explicit_hate
ALERT : THOSE DIRTY ASIANS DON'T DESERVE RIGHTS. #nomoreimmigrants	explicit_hate
breaking : Jews should be wiped off the face of the earth.	explicit_hate
alert : Kick out the asians immediately. #nohate	explicit_hate
GAYS ARE NOTHING BUT SODOMITES.	explicit_hate
rt All these africans make me sick. #nohate #racewar	explicit_hate
WE NEED TO GET RID OF THE MEXICANS SCUM. #buildthewall #nohate	explicit_hate
We need to get rid of the refugees scum. #banIslam #sendthemback	explicit_hate
rt : All these asians make me sick.	explicit_hate
The only good latino is a dead one. #whitegenocide #sendthemback	explicit_hate
rt All these arabs make me sick. #nohate	explicit_hate
rt : Stupid muslims should shut up.	explicit_hate
ALERT : AFRICANS SHOULD BE WIPED OFF THE FACE OF THE EARTH. #nomoreimmigrants #makeAmericaGreatAgain	explicit_hate
Immigrants? More like invaders! #buildthewall #stoptheinvaders	explicit_hate
alert : We need to get rid of the africans scum. #buildthewall	explicit_hate
ARABS SHOULD BE WIPED OFF THE FACE OF THE EARTH. #racewar #whitegenocide	explicit_hate
Sick of those trans people ruining everything. #nohate #stoptheinvaders	explicit_hate
Those dirty asians don't deserve rights. #sendthemback	explicit_hate
SEND ALL THE GAYS BACK TO WHERE THEY CAME FROM. #banIslam #nomoreimmigrants	explicit_hate
rt : The only good gay is a dead one.	explicit_hate
SEND ALL THE GAYS BACK TO WHERE THEY CAME FROM. #nohate #whitegenocide	explicit_hate
rt : I hate every single africans.	explicit_hate
rt Sick of those refugees ruining everything. #whitegenocide	explicit_hate
rt Stupid africans should shut up. #racewar	explicit_hate
RT MEXICANS SHOULD BE WIPED OFF THE FACE OF THE EARTH. #racewar	explicit_hate
RT : I HATE EVERY SINGLE LATINOS.	explicit_hate
rt White people? More like rednecks!	explicit_hate
We need to get rid of the trans people scum.	explicit_hate
KICK OUT THE GAYS IMMEDIATELY. #makeAmericaGreatAgain #nomoreimmigrants	explicit_hate
rt : Stupid africans should shut up.	explicit_hate
RT WE NEED TO GET RID OF THE BLACK PEOPLE SCUM. #buildthewall #stoptheinvaders	explicit_hate
rt : I can't stand jews.	explicit_hate
RT ALL THESE MEXICANS MAKE ME SICK.	explicit_hate
Stupid black people should shut up. #banIslam #stoptheinvaders	explicit_hate
ALL THESE GAYS MAKE ME SICK. #buildthewall #makeAmericaGreatAgain	explicit_hate
breaking : Those dirty black people don't deserve rights. #whitegenocide	explicit_hate
rt I hate every single gays.	explicit_hate
alert : The only good african is a dead one. #makeAmericaGreatAgain	explicit_hate
RT : THOSE DIRTY WHITE PEOPLE DON'T DESERVE RIGHTS.	explicit_hate
All these muslims make me sick. #racewar #whitegenocide	explicit_hate
RT : WHITE PEOPLE ARE NOTHING BUT CRACKERS. #banIslam #makeAmericaGreatAgain	explicit_hate
rt I can't stand muslims. #racewar #makeAmericaGreatAgain	explicit_hate
alert : Send all the gays back to where they came from.	explicit_hate
